date,division,home,away,home_goals,away_goals,n,p
2025-08-22,5,Álftanes,Hamar,2,4,62,0.0155
2025-08-22,5,Álftanes,Hamar,2,5,21,0.00525
2025-08-22,5,Álftanes,Hamar,2,6,8,0.002
2025-08-22,5,Álftanes,Hamar,2,7,2,5e-4
2025-08-22,5,Álftanes,Hamar,3,0,122,0.0305
2025-08-22,5,Álftanes,Hamar,3,1,150,0.0375
2025-08-22,5,Álftanes,Hamar,3,2,111,0.02775
2025-08-22,5,Álftanes,Hamar,3,3,59,0.01475
2025-08-22,5,Álftanes,Hamar,3,4,17,0.00425
2025-08-22,5,Álftanes,Hamar,3,5,13,0.00325
2025-08-22,5,Álftanes,Hamar,3,6,3,7.5e-4
2025-08-22,5,Álftanes,Hamar,3,7,1,2.5e-4
2025-08-22,5,Álftanes,Hamar,4,0,28,0.007
2025-08-22,5,Álftanes,Hamar,4,1,46,0.0115
2025-08-22,5,Álftanes,Hamar,4,2,46,0.0115
2025-08-22,5,Álftanes,Hamar,4,3,32,0.008
2025-08-22,5,Álftanes,Hamar,4,4,22,0.0055
2025-08-22,5,Álftanes,Hamar,4,5,3,7.5e-4
2025-08-22,5,Álftanes,Hamar,4,6,1,2.5e-4
2025-08-22,5,Álftanes,Hamar,4,7,1,2.5e-4
2025-08-22,5,Álftanes,Hamar,5,0,6,0.0015
2025-08-22,5,Álftanes,Hamar,5,1,21,0.00525
2025-08-22,5,Álftanes,Hamar,5,2,12,0.003
2025-08-22,5,Álftanes,Hamar,5,3,7,0.00175
2025-08-22,5,Álftanes,Hamar,5,4,3,7.5e-4
2025-08-22,5,Álftanes,Hamar,5,5,1,2.5e-4
2025-08-22,5,Álftanes,Hamar,6,0,8,0.002
2025-08-22,5,Álftanes,Hamar,6,1,4,0.001
2025-08-22,5,Álftanes,Hamar,6,2,3,7.5e-4
2025-08-22,5,Álftanes,Hamar,6,3,2,5e-4
2025-08-22,5,Álftanes,Hamar,6,4,1,2.5e-4
2025-08-22,5,Álftanes,Hamar,6,5,1,2.5e-4
2025-08-22,5,Álftanes,Hamar,6,6,1,2.5e-4
2025-08-22,5,Álftanes,Hamar,7,0,2,5e-4
2025-08-22,5,Álftanes,Hamar,7,2,1,2.5e-4
2025-08-22,5,Álftanes,Hamar,8,0,1,2.5e-4
2025-08-22,5,Álftanes,Hamar,8,3,1,2.5e-4
2025-08-22,6,Valur,Vestri,0,0,100,0.025
2025-08-22,6,Valur,Vestri,0,1,90,0.0225
2025-08-22,6,Valur,Vestri,0,2,74,0.0185
2025-08-22,6,Valur,Vestri,0,3,28,0.007
2025-08-22,6,Valur,Vestri,0,4,11,0.00275
2025-08-22,6,Valur,Vestri,0,5,1,2.5e-4
2025-08-22,6,Valur,Vestri,0,6,1,2.5e-4
2025-08-22,6,Valur,Vestri,1,0,209,0.05225
2025-08-22,6,Valur,Vestri,1,1,253,0.06325
2025-08-22,6,Valur,Vestri,1,2,146,0.0365
2025-08-22,6,Valur,Vestri,1,3,73,0.01825
2025-08-22,6,Valur,Vestri,1,4,27,0.00675
2025-08-22,6,Valur,Vestri,1,5,7,0.00175
2025-08-22,6,Valur,Vestri,1,6,3,7.5e-4
2025-08-22,6,Valur,Vestri,1,7,1,2.5e-4
2025-08-22,6,Valur,Vestri,2,0,273,0.06825
2025-08-22,6,Valur,Vestri,2,1,322,0.0805
2025-08-22,6,Valur,Vestri,2,2,208,0.052
2025-08-22,6,Valur,Vestri,2,3,91,0.02275
2025-08-22,6,Valur,Vestri,2,4,32,0.008
2025-08-22,6,Valur,Vestri,2,5,10,0.0025
2025-08-22,6,Valur,Vestri,2,7,2,5e-4
2025-08-22,6,Valur,Vestri,3,0,231,0.05775
2025-08-22,6,Valur,Vestri,3,1,298,0.0745
2025-08-22,6,Valur,Vestri,3,2,180,0.045
2025-08-22,6,Valur,Vestri,3,3,84,0.021
2025-08-22,6,Valur,Vestri,3,4,24,0.006
2025-08-22,6,Valur,Vestri,3,5,3,7.5e-4
2025-08-22,6,Valur,Vestri,3,6,1,2.5e-4
2025-08-22,6,Valur,Vestri,3,7,1,2.5e-4
2025-08-22,6,Valur,Vestri,4,0,162,0.0405
2025-08-22,6,Valur,Vestri,4,1,211,0.05275
2025-08-22,6,Valur,Vestri,4,2,128,0.032
2025-08-22,6,Valur,Vestri,4,3,56,0.014
2025-08-22,6,Valur,Vestri,4,4,21,0.00525
2025-08-22,6,Valur,Vestri,4,5,9,0.00225
2025-08-22,6,Valur,Vestri,4,6,1,2.5e-4
2025-08-22,6,Valur,Vestri,5,0,96,0.024
2025-08-22,6,Valur,Vestri,5,1,116,0.029
2025-08-22,6,Valur,Vestri,5,2,66,0.0165
2025-08-22,6,Valur,Vestri,5,3,26,0.0065
2025-08-22,6,Valur,Vestri,5,4,15,0.00375
2025-08-22,6,Valur,Vestri,5,5,9,0.00225
2025-08-22,6,Valur,Vestri,5,6,1,2.5e-4
2025-08-22,6,Valur,Vestri,6,0,36,0.009
2025-08-22,6,Valur,Vestri,6,1,68,0.017
2025-08-22,6,Valur,Vestri,6,2,33,0.00825
2025-08-22,6,Valur,Vestri,6,3,19,0.00475
2025-08-22,6,Valur,Vestri,6,4,5,0.00125
2025-08-22,6,Valur,Vestri,6,5,2,5e-4
2025-08-22,6,Valur,Vestri,7,0,16,0.004
2025-08-22,6,Valur,Vestri,7,1,31,0.00775
2025-08-22,6,Valur,Vestri,7,2,21,0.00525
2025-08-22,6,Valur,Vestri,7,3,9,0.00225
2025-08-22,6,Valur,Vestri,7,4,2,5e-4
2025-08-22,6,Valur,Vestri,7,5,3,7.5e-4
2025-08-22,6,Valur,Vestri,7,6,1,2.5e-4
2025-08-22,6,Valur,Vestri,8,0,6,0.0015
2025-08-22,6,Valur,Vestri,8,1,16,0.004
2025-08-22,6,Valur,Vestri,8,2,6,0.0015
2025-08-22,6,Valur,Vestri,8,3,4,0.001
2025-08-22,6,Valur,Vestri,8,4,1,2.5e-4
2025-08-22,6,Valur,Vestri,9,0,1,2.5e-4
2025-08-22,6,Valur,Vestri,9,1,8,0.002
2025-08-22,6,Valur,Vestri,9,3,1,2.5e-4
2025-08-22,6,Valur,Vestri,9,4,1,2.5e-4
2025-08-22,6,Valur,Vestri,10,0,3,7.5e-4
2025-08-22,6,Valur,Vestri,10,1,1,2.5e-4
2025-08-22,6,Valur,Vestri,10,2,1,2.5e-4
2025-08-22,6,Valur,Vestri,11,1,2,5e-4
2025-08-22,6,Valur,Vestri,12,1,1,2.5e-4
2025-08-22,6,Valur,Vestri,12,2,1,2.5e-4
2025-08-23,2,Fjölnir,HK,0,0,216,0.054
2025-08-23,2,Fjölnir,HK,0,1,172,0.043
2025-08-23,2,Fjölnir,HK,0,2,101,0.02525
2025-08-23,2,Fjölnir,HK,0,3,38,0.0095
2025-08-23,2,Fjölnir,HK,0,4,4,0.001
2025-08-23,2,Fjölnir,HK,0,5,1,2.5e-4
2025-08-23,2,Fjölnir,HK,1,0,358,0.0895
2025-08-23,2,Fjölnir,HK,1,1,361,0.09025
2025-08-23,2,Fjölnir,HK,1,2,164,0.041
2025-08-23,2,Fjölnir,HK,1,3,57,0.01425
2025-08-23,2,Fjölnir,HK,1,4,15,0.00375
2025-08-23,2,Fjölnir,HK,2,0,354,0.0885
2025-08-23,2,Fjölnir,HK,2,1,347,0.08675
2025-08-23,2,Fjölnir,HK,2,2,187,0.04675
2025-08-23,2,Fjölnir,HK,2,3,60,0.015
2025-08-23,2,Fjölnir,HK,2,4,18,0.0045
2025-08-23,2,Fjölnir,HK,2,5,4,0.001
2025-08-23,2,Fjölnir,HK,2,6,1,2.5e-4
2025-08-23,2,Fjölnir,HK,2,7,2,5e-4
2025-08-23,2,Fjölnir,HK,3,0,279,0.06975
2025-08-23,2,Fjölnir,HK,3,1,259,0.06475
2025-08-23,2,Fjölnir,HK,3,2,118,0.0295
2025-08-23,2,Fjölnir,HK,3,3,52,0.013
2025-08-23,2,Fjölnir,HK,3,4,14,0.0035
2025-08-23,2,Fjölnir,HK,3,5,2,5e-4
2025-08-23,2,Fjölnir,HK,4,0,175,0.04375
2025-08-23,2,Fjölnir,HK,4,1,178,0.0445
2025-08-23,2,Fjölnir,HK,4,2,79,0.01975
2025-08-23,2,Fjölnir,HK,4,3,24,0.006
2025-08-23,2,Fjölnir,HK,4,4,8,0.002
2025-08-23,2,Fjölnir,HK,4,5,2,5e-4
2025-08-23,2,Fjölnir,HK,5,0,77,0.01925
2025-08-23,2,Fjölnir,HK,5,1,85,0.02125
2025-08-23,2,Fjölnir,HK,5,2,36,0.009
2025-08-23,2,Fjölnir,HK,5,3,16,0.004
2025-08-23,2,Fjölnir,HK,5,4,2,5e-4
2025-08-23,2,Fjölnir,HK,5,5,2,5e-4
2025-08-23,2,Fjölnir,HK,6,0,24,0.006
2025-08-23,2,Fjölnir,HK,6,1,26,0.0065
2025-08-23,2,Fjölnir,HK,6,2,13,0.00325
2025-08-23,2,Fjölnir,HK,6,3,8,0.002
2025-08-23,2,Fjölnir,HK,6,4,4,0.001
2025-08-23,2,Fjölnir,HK,7,0,13,0.00325
2025-08-23,2,Fjölnir,HK,7,1,17,0.00425
2025-08-23,2,Fjölnir,HK,7,2,3,7.5e-4
2025-08-23,2,Fjölnir,HK,7,3,1,2.5e-4
2025-08-23,2,Fjölnir,HK,8,0,2,5e-4
2025-08-23,2,Fjölnir,HK,8,1,6,0.0015
2025-08-23,2,Fjölnir,HK,8,2,2,5e-4
2025-08-23,2,Fjölnir,HK,8,3,1,2.5e-4
2025-08-23,2,Fjölnir,HK,8,4,2,5e-4
2025-08-23,2,Fjölnir,HK,9,0,4,0.001
2025-08-23,2,Fjölnir,HK,9,1,2,5e-4
2025-08-23,2,Fjölnir,HK,9,2,1,2.5e-4
2025-08-23,2,Fjölnir,HK,9,4,1,2.5e-4
2025-08-23,2,Fjölnir,HK,10,2,2,5e-4
2025-08-23,2,Grindavík,Fylkir,0,0,69,0.01725
2025-08-23,2,Grindavík,Fylkir,0,1,43,0.01075
2025-08-23,2,Grindavík,Fylkir,0,2,21,0.00525
2025-08-23,2,Grindavík,Fylkir,0,3,4,0.001
2025-08-23,2,Grindavík,Fylkir,0,4,2,5e-4
2025-08-23,2,Grindavík,Fylkir,1,0,194,0.0485
2025-08-23,2,Grindavík,Fylkir,1,1,142,0.0355
2025-08-23,2,Grindavík,Fylkir,1,2,53,0.01325
2025-08-23,2,Grindavík,Fylkir,1,3,17,0.00425
2025-08-23,2,Grindavík,Fylkir,1,4,4,0.001
2025-08-23,2,Grindavík,Fylkir,2,0,309,0.07725
2025-08-23,2,Grindavík,Fylkir,2,1,250,0.0625
2025-08-23,2,Grindavík,Fylkir,2,2,108,0.027
2025-08-23,2,Grindavík,Fylkir,2,3,30,0.0075
2025-08-23,2,Grindavík,Fylkir,2,4,6,0.0015
2025-08-23,2,Grindavík,Fylkir,2,5,1,2.5e-4
2025-08-23,2,Grindavík,Fylkir,3,0,358,0.0895
2025-08-23,2,Grindavík,Fylkir,3,1,248,0.062
2025-08-23,2,Grindavík,Fylkir,3,2,124,0.031
2025-08-23,2,Grindavík,Fylkir,3,3,34,0.0085
2025-08-23,2,Grindavík,Fylkir,3,4,8,0.002
2025-08-23,2,Grindavík,Fylkir,4,0,341,0.08525
2025-08-23,2,Grindavík,Fylkir,4,1,255,0.06375
2025-08-23,2,Grindavík,Fylkir,4,2,105,0.02625
2025-08-23,2,Grindavík,Fylkir,4,3,29,0.00725
2025-08-23,2,Grindavík,Fylkir,4,4,5,0.00125
2025-08-23,2,Grindavík,Fylkir,4,5,1,2.5e-4
2025-08-23,2,Grindavík,Fylkir,5,0,248,0.062
2025-08-23,2,Grindavík,Fylkir,5,1,193,0.04825
2025-08-23,2,Grindavík,Fylkir,5,2,63,0.01575
2025-08-23,2,Grindavík,Fylkir,5,3,26,0.0065
2025-08-23,2,Grindavík,Fylkir,5,4,4,0.001
2025-08-23,2,Grindavík,Fylkir,6,0,151,0.03775
2025-08-23,2,Grindavík,Fylkir,6,1,113,0.02825
2025-08-23,2,Grindavík,Fylkir,6,2,46,0.0115
2025-08-23,2,Grindavík,Fylkir,6,3,12,0.003
2025-08-23,2,Grindavík,Fylkir,6,4,2,5e-4
2025-08-23,2,Grindavík,Fylkir,7,0,86,0.0215
2025-08-23,2,Grindavík,Fylkir,7,1,69,0.01725
2025-08-23,2,Grindavík,Fylkir,7,2,26,0.0065
2025-08-23,2,Grindavík,Fylkir,7,3,10,0.0025
2025-08-23,2,Grindavík,Fylkir,7,4,3,7.5e-4
2025-08-23,2,Grindavík,Fylkir,8,0,53,0.01325
2025-08-23,2,Grindavík,Fylkir,8,1,27,0.00675
2025-08-23,2,Grindavík,Fylkir,8,2,13,0.00325
2025-08-23,2,Grindavík,Fylkir,8,3,6,0.0015
2025-08-23,2,Grindavík,Fylkir,9,0,26,0.0065
2025-08-23,2,Grindavík,Fylkir,9,1,19,0.00475
2025-08-23,2,Grindavík,Fylkir,9,2,6,0.0015
2025-08-23,2,Grindavík,Fylkir,9,3,4,0.001
2025-08-23,2,Grindavík,Fylkir,10,0,11,0.00275
2025-08-23,2,Grindavík,Fylkir,10,1,6,0.0015
2025-08-23,2,Grindavík,Fylkir,10,2,6,0.0015
2025-08-23,2,Grindavík,Fylkir,11,0,1,2.5e-4
2025-08-23,2,Grindavík,Fylkir,11,1,2,5e-4
2025-08-23,2,Grindavík,Fylkir,11,2,1,2.5e-4
2025-08-23,2,Grindavík,Fylkir,12,0,1,2.5e-4
2025-08-23,2,Grindavík,Fylkir,12,1,1,2.5e-4
2025-08-23,2,Grindavík,Fylkir,13,0,1,2.5e-4
2025-08-23,2,Grindavík,Fylkir,13,1,1,2.5e-4
2025-08-23,2,Grindavík,Fylkir,14,0,1,2.5e-4
2025-08-23,2,Grindavík,Fylkir,15,0,1,2.5e-4
2025-08-23,2,Keflavík,Völsungur,0,0,121,0.03025
2025-08-23,2,Keflavík,Völsungur,0,1,174,0.0435
2025-08-23,2,Keflavík,Völsungur,0,2,163,0.04075
2025-08-23,2,Keflavík,Völsungur,0,3,119,0.02975
2025-08-23,2,Keflavík,Völsungur,0,4,63,0.01575
2025-08-23,2,Keflavík,Völsungur,0,5,45,0.01125
2025-08-23,2,Keflavík,Völsungur,0,6,16,0.004
2025-08-23,2,Keflavík,Völsungur,0,7,5,0.00125
2025-08-23,2,Keflavík,Völsungur,0,9,1,2.5e-4
2025-08-23,2,Keflavík,Völsungur,1,0,131,0.03275
2025-08-23,2,Keflavík,Völsungur,1,1,291,0.07275
2025-08-23,2,Keflavík,Völsungur,1,2,292,0.073
2025-08-23,2,Keflavík,Völsungur,1,3,200,0.05
2025-08-23,2,Keflavík,Völsungur,1,4,131,0.03275
2025-08-23,2,Keflavík,Völsungur,1,5,57,0.01425
2025-08-23,2,Keflavík,Völsungur,1,6,28,0.007
2025-08-23,2,Keflavík,Völsungur,1,7,14,0.0035
2025-08-23,2,Keflavík,Völsungur,1,8,4,0.001
2025-08-23,2,Keflavík,Völsungur,1,9,1,2.5e-4
2025-08-23,2,Keflavík,Völsungur,2,0,99,0.02475
2025-08-23,2,Keflavík,Völsungur,2,1,222,0.0555
2025-08-23,2,Keflavík,Völsungur,2,2,246,0.0615
2025-08-23,2,Keflavík,Völsungur,2,3,188,0.047
2025-08-23,2,Keflavík,Völsungur,2,4,123,0.03075
2025-08-23,2,Keflavík,Völsungur,2,5,62,0.0155
2025-08-23,2,Keflavík,Völsungur,2,6,29,0.00725
2025-08-23,2,Keflavík,Völsungur,2,7,5,0.00125
2025-08-23,2,Keflavík,Völsungur,2,8,4,0.001
2025-08-23,2,Keflavík,Völsungur,2,11,1,2.5e-4
2025-08-23,2,Keflavík,Völsungur,3,0,69,0.01725
2025-08-23,2,Keflavík,Völsungur,3,1,167,0.04175
2025-08-23,2,Keflavík,Völsungur,3,2,150,0.0375
2025-08-23,2,Keflavík,Völsungur,3,3,132,0.033
2025-08-23,2,Keflavík,Völsungur,3,4,74,0.0185
2025-08-23,2,Keflavík,Völsungur,3,5,29,0.00725
2025-08-23,2,Keflavík,Völsungur,3,6,21,0.00525
2025-08-23,2,Keflavík,Völsungur,3,7,12,0.003
2025-08-23,2,Keflavík,Völsungur,3,8,5,0.00125
2025-08-23,2,Keflavík,Völsungur,3,9,2,5e-4
2025-08-23,2,Keflavík,Völsungur,4,0,35,0.00875
2025-08-23,2,Keflavík,Völsungur,4,1,71,0.01775
2025-08-23,2,Keflavík,Völsungur,4,2,72,0.018
2025-08-23,2,Keflavík,Völsungur,4,3,47,0.01175
2025-08-23,2,Keflavík,Völsungur,4,4,38,0.0095
2025-08-23,2,Keflavík,Völsungur,4,5,20,0.005
2025-08-23,2,Keflavík,Völsungur,4,6,6,0.0015
2025-08-23,2,Keflavík,Völsungur,4,7,2,5e-4
2025-08-23,2,Keflavík,Völsungur,4,8,2,5e-4
2025-08-23,2,Keflavík,Völsungur,5,0,22,0.0055
2025-08-23,2,Keflavík,Völsungur,5,1,28,0.007
2025-08-23,2,Keflavík,Völsungur,5,2,29,0.00725
2025-08-23,2,Keflavík,Völsungur,5,3,32,0.008
2025-08-23,2,Keflavík,Völsungur,5,4,11,0.00275
2025-08-23,2,Keflavík,Völsungur,5,5,11,0.00275
2025-08-23,2,Keflavík,Völsungur,5,6,4,0.001
2025-08-23,2,Keflavík,Völsungur,5,7,1,2.5e-4
2025-08-23,2,Keflavík,Völsungur,6,0,7,0.00175
2025-08-23,2,Keflavík,Völsungur,6,1,10,0.0025
2025-08-23,2,Keflavík,Völsungur,6,2,11,0.00275
2025-08-23,2,Keflavík,Völsungur,6,3,8,0.002
2025-08-23,2,Keflavík,Völsungur,6,4,6,0.0015
2025-08-23,2,Keflavík,Völsungur,6,5,4,0.001
2025-08-23,2,Keflavík,Völsungur,6,6,2,5e-4
2025-08-23,2,Keflavík,Völsungur,7,0,2,5e-4
2025-08-23,2,Keflavík,Völsungur,7,1,2,5e-4
2025-08-23,2,Keflavík,Völsungur,7,2,6,0.0015
2025-08-23,2,Keflavík,Völsungur,7,3,5,0.00125
2025-08-23,2,Keflavík,Völsungur,7,4,1,2.5e-4
2025-08-23,2,Keflavík,Völsungur,8,0,2,5e-4
2025-08-23,2,Keflavík,Völsungur,8,1,1,2.5e-4
2025-08-23,2,Keflavík,Völsungur,8,2,1,2.5e-4
2025-08-23,2,Keflavík,Völsungur,8,3,1,2.5e-4
2025-08-23,2,Keflavík,Völsungur,8,4,3,7.5e-4
2025-08-23,2,Keflavík,Völsungur,9,0,1,2.5e-4
2025-08-23,2,Leiknir R.,ÍR,0,0,130,0.0325
2025-08-23,2,Leiknir R.,ÍR,0,1,181,0.04525
2025-08-23,2,Leiknir R.,ÍR,0,2,122,0.0305
2025-08-23,2,Leiknir R.,ÍR,0,3,76,0.019
2025-08-23,2,Leiknir R.,ÍR,0,4,42,0.0105
2025-08-23,2,Leiknir R.,ÍR,0,5,15,0.00375
2025-08-23,2,Leiknir R.,ÍR,0,6,9,0.00225
2025-08-23,2,Leiknir R.,ÍR,0,7,4,0.001
